date,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_direction_10m_dominant,city
2021-02-06,7.7480826,1.7,12.10157,147.58157,reutlingen
2021-02-07,5.2209992,8.7,16.394829,259.1971,reutlingen
2021-02-08,1.4959997,2.7,18.03237,231.8042,reutlingen
2021-02-09,-1.7456669,0.6,9.885262,13.57047,reutlingen
2021-02-10,-5.3644166,5.3000007,11.570515,16.853277,reutlingen
2021-02-11,-10.06025,0.0,12.641076,88.79257,reutlingen
2021-02-12,-8.572749,0.0,16.171976,60.732815,reutlingen
2021-02-13,-8.606084,0.0,18.345877,65.911766,reutlingen
2021-02-14,-6.3769164,0.0,16.394829,104.90634,reutlingen
2021-02-15,-0.13108324,0.6,18.581022,211.113,reutlingen
2021-02-16,7.198084,0.2,19.296135,216.61632,reutlingen
2021-02-17,6.0855827,1.1,22.930048,237.67812,reutlingen
2021-02-18,6.7210007,0.0,21.142147,194.94215,reutlingen
2021-02-19,7.668916,0.70000005,18.671474,213.34616,reutlingen
2021-02-20,8.414749,0.0,11.966953,192.98413,reutlingen
2021-02-21,9.460584,0.0,10.239453,181.06087,reutlingen
2021-02-22,8.76475,0.0,10.931203,193.66231,reutlingen
2021-02-23,10.570999,0.0,10.296251,192.93452,reutlingen
2021-02-24,11.360583,0.0,11.792404,203.36754,reutlingen
2021-02-25,10.391833,0.0,11.440979,219.72176,reutlingen
2021-02-26,9.13975,0.3,14.113653,315.33118,reutlingen
2021-02-27,4.0960007,0.0,18.161278,46.62159,reutlingen
2021-02-28,3.091833,0.0,15.277749,60.33113,reutlingen
2021-03-01,4.960583,0.0,9.3876505,101.47933,reutlingen
2021-03-02,5.379333,0.0,10.137692,177.96915,reutlingen
2021-03-03,8.073084,0.0,10.691453,224.15004,reutlingen
2021-03-04,8.3689165,1.2,16.343367,237.43544,reutlingen
2021-03-05,2.537667,3.7999995,14.917212,8.4486065,reutlingen
2021-03-06,0.35225007,0.0,13.979872,68.08286,reutlingen
2021-03-07,2.7626667,0.0,12.245294,254.50066,reutlingen
2021-03-08,0.9626667,0.0,10.990322,44.99987,reutlingen
2021-03-09,2.1355834,0.1,10.182337,292.29715,reutlingen
2021-03-10,4.7730837,2.6999998,15.459054,231.0364,reutlingen
2021-03-11,9.581417,11.2,32.056175,237.07765,reutlingen
2021-03-12,6.298084,1.4,29.275326,238.91534,reutlingen
2021-03-13,6.537667,7.0999994,45.218353,226.39919,reutlingen
2021-03-14,2.9314167,10.4,24.248613,251.8649,reutlingen
2021-03-15,3.141833,6.5999994,26.478973,254.90836,reutlingen
2021-03-16,3.0376666,3.2,16.62249,273.58484,reutlingen
2021-03-17,2.0189168,7.7999988,14.408997,332.85034,reutlingen
2021-03-18,0.77725,3.8999999,8.4963045,186.11536,reutlingen
2021-03-19,0.40849987,3.6000001,17.992796,21.557188,reutlingen
2021-03-20,-1.1102499,0.0,10.990322,49.72019,reutlingen
2021-03-21,2.1314166,2.1000001,15.484185,255.89644,reutlingen
2021-03-22,2.2689168,1.5000001,12.979984,330.58444,reutlingen
2021-03-23,3.4939165,0.8000001,6.792466,214.9921,reutlingen
2021-03-24,5.396,0.0,9.178235,214.30978,reutlingen
2021-03-25,8.135583,0.0,13.138765,241.11707,reutlingen
2021-03-26,9.693917,0.1,13.089354,227.2628,reutlingen
2021-03-27,7.1543336,4.2999997,27.534704,251.067,reutlingen
2021-03-28,7.910583,0.0,13.479583,227.02138,reutlingen
2021-03-29,11.181416,0.0,10.233123,212.76039,reutlingen
2021-03-30,13.023084,0.0,10.105681,176.33209,reutlingen
2021-03-31,13.4105835,0.0,9.693296,205.86092,reutlingen
2021-04-01,14.864747,0.1,13.896187,271.78476,reutlingen
2021-04-02,8.262667,0.0,14.205182,10.481134,reutlingen
2021-04-03,5.106416,0.0,14.707222,35.26016,reutlingen
2021-04-04,5.2939167,0.0,8.766573,72.7724,reutlingen
2021-04-05,5.3085,4.1,31.205997,258.81433,reutlingen
2021-04-06,0.3918334,2.4,23.177402,260.40115,reutlingen
2021-04-07,0.30016667,2.7,32.791634,259.20462,reutlingen
2021-04-08,3.198083,0.70000005,16.394829,249.7646,reutlingen
2021-04-09,8.893917,0.0,18.723461,222.08727,reutlingen
2021-04-10,11.656418,0.1,19.862083,222.29846,reutlingen
2021-04-11,12.108501,2.9,18.089775,258.05188,reutlingen
2021-04-12,3.154334,8.0,14.707222,322.84637,reutlingen
2021-04-13,2.5814166,0.4,13.75558,7.2368083,reutlingen
2021-04-14,1.9814167,0.4,16.055355,43.04096,reutlingen
2021-04-15,1.98975,1.1,18.289274,40.39642,reutlingen
2021-04-16,2.2105834,0.0,15.9134655,45.583935,reutlingen
2021-04-17,4.185583,0.1,12.984975,42.290253,reutlingen
2021-04-18,4.8376665,1.4,6.792466,31.184885,reutlingen
2021-04-19,5.631417,1.6999999,11.966953,233.42212,reutlingen
2021-04-20,7.80225,0.2,8.225035,121.739105,reutlingen
2021-04-21,9.339749,0.4,10.703569,237.74745,reutlingen
2021-04-22,8.081417,0.3,13.698934,16.169125,reutlingen
2021-04-23,7.450166,0.0,10.296251,62.42796,reutlingen
2021-04-24,10.221,0.0,13.217443,22.01134,reutlingen
2021-04-25,9.100167,0.0,13.584932,34.479263,reutlingen
2021-04-26,8.398083,0.0,15.575981,42.449463,reutlingen
2021-04-27,9.221,0.0,12.783802,44.50184,reutlingen
2021-04-28,12.918916,1.9000001,12.522619,214.93288,reutlingen
2021-04-29,11.654332,0.90000004,22.101183,248.47896,reutlingen
2021-04-30,6.2355843,9.7,14.934577,20.40175,reutlingen
2021-05-01,6.86475,11.200001,10.685391,3.9614325,reutlingen
2021-05-02,7.2335,8.7,16.343367,278.16333,reutlingen
2021-05-03,7.8397503,0.6,14.917212,229.44891,reutlingen
2021-05-04,11.237668,4.0000005,38.64764,229.43413,reutlingen
2021-05-05,7.0876656,11.6,30.77105,254.88991,reutlingen
2021-05-06,8.023083,11.700001,27.257967,222.85544,reutlingen
2021-05-07,7.091833,11.799999,23.675303,267.39124,reutlingen
2021-05-08,10.756416,0.0,12.979984,202.63312,reutlingen
2021-05-09,19.052252,0.0,16.575644,167.06306,reutlingen
2021-05-10,16.406416,1.2,18.057508,257.15228,reutlingen
2021-05-11,12.221,8.000001,13.684735,276.5013,reutlingen
2021-05-12,10.804333,3.8,16.055353,257.33615,reutlingen
2021-05-13,10.881416,3.3999996,20.674158,245.11165,reutlingen
2021-05-14,11.237666,1.1,15.5843,244.5167,reutlingen
2021-05-15,10.575168,3.5000002,23.557316,229.5316,reutlingen
2021-05-16,11.487667,5.2,19.969458,220.45395,reutlingen
2021-05-17,10.425167,2.6000004,28.97944,239.45744,reutlingen
2021-05-18,10.256417,1.8000002,21.349546,246.41832,reutlingen
2021-05-19,10.171001,2.7999997,15.84409,251.7986,reutlingen
2021-05-20,10.4626665,1.0,15.941944,236.33287,reutlingen
2021-05-21,11.593918,7.0999994,24.216522,212.7565,reutlingen
2021-05-22,11.475166,0.6,28.00837,237.76608,reutlingen
2021-05-23,10.854333,2.3,21.129885,238.89223,reutlingen
2021-05-24,12.052251,1.2,17.10284,214.93611,reutlingen
2021-05-25,10.218917,0.3,32.20944,239.17955,reutlingen
2021-05-26,10.370999,7.7,24.962307,232.04196,reutlingen
2021-05-27,10.964751,0.90000004,18.289274,252.10222,reutlingen
2021-05-28,11.658501,0.4,12.096214,31.653982,reutlingen
2021-05-29,12.650168,0.0,13.684735,51.61797,reutlingen
2021-05-30,12.498082,0.0,18.581022,62.171894,reutlingen
2021-05-31,13.335583,0.0,12.88981,75.10644,reutlingen
2021-06-01,15.516833,0.0,10.495713,101.11682,reutlingen
2021-06-02,18.235582,0.1,12.43434,211.38573,reutlingen
2021-06-03,19.418919,0.2,10.464797,223.67398,reutlingen
2021-06-04,19.768917,0.2,11.440978,208.18726,reutlingen
2021-06-05,17.852247,2.3999996,16.311613,235.36685,reutlingen
2021-06-06,15.316833,29.700003,12.738099,287.30676,reutlingen
2021-06-07,16.325167,10.5,13.202726,1.9794619,reutlingen
2021-06-08,17.39808,5.4999995,9.983106,22.516283,reutlingen
2021-06-09,17.566832,3.3,14.654254,305.8378,reutlingen
2021-06-10,17.8585,2.3999999,10.365251,243.13422,reutlingen
2021-06-11,19.656416,0.0,6.9527545,258.5036,reutlingen
2021-06-12,20.377249,0.8000001,18.792551,271.36185,reutlingen
2021-06-13,17.371,0.0,10.805998,17.300613,reutlingen
2021-06-14,18.90225,0.0,9.565437,87.14715,reutlingen
2021-06-15,21.054335,0.0,8.404285,103.06155,reutlingen
2021-06-16,23.933496,0.0,12.864649,134.64119,reutlingen
2021-06-17,25.504328,0.0,9.504273,223.86792,reutlingen
2021-06-18,25.996,0.0,12.181624,165.06853,reutlingen
2021-06-19,25.64183,2.7,24.884306,143.61557,reutlingen
2021-06-20,23.837664,12.6,15.646544,183.71518,reutlingen
2021-06-21,21.27725,6.5,13.891522,242.8466,reutlingen
2021-06-22,18.323082,3.1999996,11.183201,49.1029,reutlingen
2021-06-23,19.325163,8.0,11.966953,18.970499,reutlingen
2021-06-24,18.2585,3.5999994,15.077082,241.9848,reutlingen
2021-06-25,16.02725,3.5,17.193533,241.70602,reutlingen
2021-06-26,17.979332,1.7000002,12.313894,60.467518,reutlingen
2021-06-27,21.20225,0.0,8.373386,97.898056,reutlingen
2021-06-28,21.552248,20.8,11.165805,36.86998,reutlingen
2021-06-29,17.148083,22.199999,26.099379,214.7999,reutlingen
2021-06-30,14.918914,10.099998,20.948164,238.89204,reutlingen
2021-07-01,13.966831,6.5999994,17.377226,244.21425,reutlingen
2021-07-02,16.341833,0.1,13.324863,253.42111,reutlingen
2021-07-03,18.220999,3.3000002,14.689588,232.30563,reutlingen
2021-07-04,17.646,1.8000001,15.905319,236.33717,reutlingen
2021-07-05,18.037666,0.1,21.273533,213.73293,reutlingen
2021-07-06,19.714746,9.0,18.782204,215.97609,reutlingen
2021-07-07,16.795998,3.9,6.3690495,178.0251,reutlingen
2021-07-08,17.306417,8.0,15.349684,271.66022,reutlingen
2021-07-09,16.798084,11.800001,17.114204,260.26135,reutlingen
2021-07-10,18.618917,6.7999997,10.829958,343.0726,reutlingen
2021-07-11,17.20225,3.4999988,13.276144,240.49207,reutlingen
2021-07-12,20.204332,1.8000001,9.255571,118.38322,reutlingen
2021-07-13,16.248081,25.900002,17.873554,242.27893,reutlingen
2021-07-14,15.833499,7.7000003,18.331741,232.91406,reutlingen
2021-07-15,16.4835,6.2,16.58346,235.40762,reutlingen
2021-07-16,17.285582,5.4999995,12.224107,10.491462,reutlingen
2021-07-17,18.400166,3.8,14.618837,351.63718,reutlingen
2021-07-18,19.425167,0.0,14.707222,22.945778,reutlingen
2021-07-19,20.004335,0.1,12.605142,17.412,reutlingen
2021-07-20,17.99183,0.0,11.246759,31.865963,reutlingen
2021-07-21,18.914751,0.0,11.304229,37.875042,reutlingen
2021-07-22,20.171,0.1,9.449572,6.2539444,reutlingen
2021-07-23,20.227247,0.0,10.086427,83.86282,reutlingen
2021-07-24,20.862665,3.0000002,15.03835,207.78383,reutlingen
2021-07-25,19.062666,3.0000002,12.287555,202.79437,reutlingen
2021-07-26,18.927248,1.0,13.281023,219.23535,reutlingen
2021-07-27,19.92725,2.4,8.587338,221.64917,reutlingen
2021-07-28,18.643915,1.7000002,15.807239,226.19615,reutlingen
2021-07-29,19.091833,0.0,20.291357,240.55844,reutlingen
2021-07-30,19.825167,2.4,15.716793,240.26868,reutlingen
2021-07-31,18.737665,1.6,14.917212,250.79826,reutlingen
2021-08-01,15.745998,15.399999,13.276144,236.00171,reutlingen
2021-08-02,16.150167,0.4,14.458382,236.13527,reutlingen
2021-08-03,15.791833,1.5000001,18.328207,225.97298,reutlingen
2021-08-04,15.798083,1.4,12.768586,229.39879,reutlingen
2021-08-05,16.860582,1.0,16.279802,229.94412,reutlingen
2021-08-06,17.604332,1.2,24.288662,232.34222,reutlingen
2021-08-07,16.335585,13.1,18.1041,198.00426,reutlingen
2021-08-08,16.235582,0.6,19.694992,232.76949,reutlingen
2021-08-09,16.983498,0.0,14.04,227.83961,reutlingen
2021-08-10,18.593916,0.3,12.261158,230.4292,reutlingen
2021-08-11,19.671,0.4,10.514218,144.462,reutlingen
2021-08-12,21.418915,0.0,7.5942082,169.99213,reutlingen
2021-08-13,23.435583,0.1,16.595179,240.52068,reutlingen
2021-08-14,23.09183,0.0,7.42159,253.67308,reutlingen
2021-08-15,22.39183,2.3,10.97262,227.90054,reutlingen
2021-08-16,18.950167,4.4,22.734219,258.19266,reutlingen
2021-08-17,14.812665,3.2000003,15.192682,260.46918,reutlingen
2021-08-18,16.125166,0.6,16.311613,242.16406,reutlingen
2021-08-19,17.806417,0.1,11.720751,242.0675,reutlingen
2021-08-20,18.141832,0.0,9.178235,90.000145,reutlingen
2021-08-21,20.275167,0.0,10.041354,229.34329,reutlingen
2021-08-22,17.635582,10.5,17.114204,243.77025,reutlingen
2021-08-23,16.246,1.6000001,12.979984,272.88632,reutlingen
2021-08-24,14.939751,0.2,18.089775,51.15562,reutlingen
2021-08-25,15.464748,0.0,15.124284,46.88297,reutlingen
2021-08-26,13.635585,2.6999998,17.057314,262.72922,reutlingen
2021-08-27,13.937668,2.8999999,15.484185,286.06363,reutlingen
2021-08-28,12.5355835,7.6,8.699793,272.953,reutlingen
2021-08-29,12.80225,22.800003,15.315873,265.49884,reutlingen
2021-08-30,14.150165,25.5,16.263872,303.58023,reutlingen
2021-08-31,14.606416,2.6000001,13.237039,13.309188,reutlingen
2021-09-01,14.685582,0.0,14.982228,56.118134,reutlingen
2021-09-02,15.2960005,0.0,11.609651,90.9747,reutlingen
2021-09-03,15.935582,0.0,8.350138,119.01021,reutlingen
2021-09-04,16.735582,0.0,10.195057,108.15285,reutlingen
2021-09-05,17.381418,0.0,8.707237,87.90483,reutlingen
2021-09-06,18.081415,0.0,9.220499,114.154,reutlingen
2021-09-07,17.562666,0.0,11.019764,107.51444,reutlingen
2021-09-08,18.454334,0.0,10.24578,89.080925,reutlingen
2021-09-09,20.085583,0.1,18.448023,219.42236,reutlingen
2021-09-10,19.081415,0.4,13.1041975,231.17241,reutlingen
2021-09-11,18.043913,2.8999996,12.620554,243.86633,reutlingen
2021-09-12,16.968916,0.0,7.24486,122.87628,reutlingen
2021-09-13,17.9835,0.1,8.0899935,119.05451,reutlingen
2021-09-14,20.206415,0.0,9.504273,228.1799,reutlingen
2021-09-15,18.685581,12.599999,14.336861,214.34048,reutlingen
2021-09-16,16.362665,3.6999998,11.384198,291.69794,reutlingen
2021-09-17,13.881415,0.0,7.127636,143.74608,reutlingen
2021-09-18,14.154332,0.0,10.739833,61.33037,reutlingen
2021-09-19,14.181416,4.7,10.739833,15.662147,reutlingen
2021-09-20,13.3480835,2.6999998,8.39657,44.405273,reutlingen
2021-09-21,11.741833,0.1,9.504273,34.389515,reutlingen
2021-09-22,11.379334,0.0,13.324863,70.33296,reutlingen
2021-09-23,13.887666,0.0,13.37825,227.07965,reutlingen
2021-09-24,14.971002,0.0,10.464797,225.15115,reutlingen
2021-09-25,16.712666,0.0,9.659814,204.01756,reutlingen
2021-09-26,17.800165,3.6,12.72283,223.19759,reutlingen
2021-09-27,16.90225,0.1,12.10157,221.99542,reutlingen
2021-09-28,13.800166,1.7,13.358861,2.7864623,reutlingen
2021-09-29,13.406417,2.1,27.105392,239.33174,reutlingen
2021-09-30,9.918917,0.0,10.315115,210.86484,reutlingen
2021-10-01,12.831416,0.0,14.24163,211.17128,reutlingen
2021-10-02,16.67308,0.0,19.721298,187.91794,reutlingen
2021-10-03,18.679333,0.6,21.03152,197.80862,reutlingen
2021-10-04,11.687667,7.8999996,11.874544,298.70584,reutlingen
2021-10-05,12.652249,6.2,18.171976,232.0994,reutlingen
2021-10-06,10.5251665,1.6000001,18.899143,239.00186,reutlingen
2021-10-07,10.089751,0.5,13.493999,40.826996,reutlingen
2021-10-08,10.418918,0.0,18.089775,49.670544,reutlingen
2021-10-09,9.473084,0.0,14.618837,53.73139,reutlingen
2021-10-10,7.2584996,0.0,8.12197,80.84778,reutlingen
2021-10-11,7.6147504,0.2,14.408997,272.52234,reutlingen
2021-10-12,8.370999,8.1,15.905319,254.81549,reutlingen
2021-10-13,6.6126666,2.2,8.78872,304.6819,reutlingen
2021-10-14,6.9814153,0.0,9.085988,205.21887,reutlingen
2021-10-15,8.596,0.0,10.587917,225.92181,reutlingen
2021-10-16,8.4835005,0.0,8.435069,74.66655,reutlingen
2021-10-17,7.675167,0.0,8.707237,245.59232,reutlingen
2021-10-18,8.460584,0.0,8.557102,200.8313,reutlingen
2021-10-19,13.250168,2.0,16.595179,209.94283,reutlingen
2021-10-20,16.235582,0.7,22.66857,215.99158,reutlingen
2021-10-21,12.4939165,5.4999995,38.141315,237.53418,reutlingen
2021-10-22,7.181417,0.1,16.700275,257.30814,reutlingen
2021-10-23,6.556417,0.1,11.720751,123.97659,reutlingen
2021-10-24,6.8314166,0.0,8.557102,201.43121,reutlingen
2021-10-25,8.810583,0.0,11.928989,211.23468,reutlingen
2021-10-26,9.946,1.2000002,11.440978,228.68419,reutlingen
2021-10-27,8.323083,0.0,8.891344,210.78407,reutlingen
2021-10-28,8.227249,0.0,10.086427,200.42079,reutlingen
2021-10-29,8.1918335,0.0,8.350138,205.88983,reutlingen
2021-10-30,9.6397505,0.5,14.264361,191.76076,reutlingen
2021-10-31,13.7022505,0.0,13.570615,185.43135,reutlingen
2021-11-01,9.777249,11.800002,14.973577,210.03777,reutlingen
2021-11-02,6.4397492,1.1000001,23.83624,214.14867,reutlingen
2021-11-03,6.8272495,2.3999999,13.450708,196.71237,reutlingen
2021-11-04,4.583501,1.5,23.241617,237.14023,reutlingen
2021-11-05,5.121,1.5,12.43434,227.08432,reutlingen
2021-11-06,2.6230834,0.0,8.39657,201.28267,reutlingen
2021-11-07,5.916834,0.3,16.79314,234.40636,reutlingen
2021-11-08,4.3814163,0.6,9.504272,102.03719,reutlingen
2021-11-09,3.0251665,0.0,11.592895,87.01081,reutlingen
2021-11-10,4.446,0.0,8.699793,207.19223,reutlingen
2021-11-11,4.2397494,0.0,9.255571,55.375885,reutlingen
2021-11-12,3.898083,0.0,9.360001,230.62242,reutlingen
2021-11-13,7.0335,1.6999999,15.2947035,221.576,reutlingen
2021-11-14,7.5730834,1.3000001,13.830749,43.698105,reutlingen
2021-11-15,5.76475,0.0,12.181625,64.75808,reutlingen
2021-11-16,5.0939164,0.0,7.628263,235.56578,reutlingen
2021-11-17,5.1564164,0.3,13.397612,241.48454,reutlingen
2021-11-18,5.5355835,0.0,9.085988,231.01912,reutlingen
2021-11-19,5.110584,0.0,9.19939,212.3705,reutlingen
2021-11-20,5.160584,0.0,7.289444,203.80594,reutlingen
2021-11-21,4.1022496,0.1,10.948973,238.62144,reutlingen
2021-11-22,3.779333,2.3999999,19.083395,40.084892,reutlingen
2021-11-23,-0.056083392,0.0,12.096214,43.827988,reutlingen
2021-11-24,-0.55399996,0.0,9.107359,103.86549,reutlingen
2021-11-25,0.08766675,0.0,7.9526596,50.19453,reutlingen
